id,lastLogOff,timeCreated,accountAge,accountAgePersonal,totalPlaytime,nrOfFriends,totalPlaytimeFriends,meanPlaytimeFriends,totalGamecountFriends,meanGamecountFriends,totalAccountAgeFriends,meanAccountAgeFriends,totalAccountAgeFriendsPersonal,meanAccountAgeFriendsPersonal
7.656119824279134e+16,1507361759.0,1438687097.0,73469958.0,68674662.0,47346.0,6.0,356773.0,59462.166666666664,152.0,25.333333333333332,711636745.0,118606124.16666667,705351280.0,117558546.66666667
7.656119814027742e+16,1511481793.0,1402601779.0,109555276.0,108880014.0,136135.0,18.0,2613291.0,145182.83333333334,2023.0,112.38888888888889,2021118839.0,112284379.94444445,2004686367.0,111371464.83333333
7.656119809690538e+16,1511186853.0,1373176865.0,138980190.0,138009988.0,9348.0,9.0,509701.0,56633.444444444445,145.0,16.11111111111111,1372229316.0,152469924.0,1348993191.0,149888132.33333334
7.656119824182925e+16,1506701567.0,1438252521.0,73904534.0,68449046.0,103188.0,6.0,860370.0,143395.0,64.0,10.666666666666666,485806967.0,80967827.83333333,481191077.0,80198512.83333333
7.656119808308658e+16,1511571504.0,1359911527.0,152245528.0,151659977.0,139417.0,12.0,3637119.0,303093.25,490.0,40.833333333333336,1679483495.0,139956957.91666666,1669743188.0,139145265.66666666
7.656119831800363e+16,1506754530.0,1468129047.0,44028008.0,38625483.0,28944.0,6.0,333011.0,55501.833333333336,136.0,22.666666666666668,345620799.0,57603466.5,338414144.0,56402357.333333336
7.65611982871089e+16,1511568374.0,1456761316.0,55395739.0,54807058.0,159613.0,16.0,1533020.0,95813.75,608.0,38.0,1091706843.0,68231677.6875,1074426394.0,67151649.625
7.656119813735611e+16,1511309387.0,1400575928.0,111581127.0,110733459.0,2616.0,7.0,120127.0,17161.0,137.0,19.571428571428573,971697708.0,138813958.2857143,945628538.0,135089791.14285713
7.656119821233541e+16,1511813576.0,1439470421.0,72686634.0,72343155.0,96722.0,8.0,693441.0,86680.125,294.0,36.75,632680382.0,79085047.75,627255388.0,78406923.5
7.656119801850728e+16,1511237395.0,1261673112.0,250483943.0,249564283.0,188936.0,6.0,925695.0,154282.5,897.0,149.5,1208174264.0,201362377.33333334,1134772330.0,189128721.66666666
7.656119799566763e+16,1511799486.0,1199975356.0,312181699.0,311824130.0,400912.0,8.0,2037742.0,254717.75,522.0,65.25,2157014946.0,269626868.25,2145147277.0,268143409.625
7.65611983532117e+16,1511510660.0,1482605215.0,29551840.0,28905445.0,59612.0,7.0,667941.0,95420.14285714286,170.0,24.285714285714285,834704031.0,119243433.0,828897011.0,118413858.71428572
7.656119804316162e+16,1511630400.0,1307875454.0,204281601.0,203754946.0,200572.0,219.0,29584738.0,135090.12785388128,10815.0,49.38356164383562,29742134814.0,135808834.76712328,29401958863.0,134255519.92237443
7.656119818591026e+16,1510855018.0,1426580789.0,85576266.0,84274229.0,60881.0,53.0,7022128.0,132492.98113207548,4202.0,79.28301886792453,6030745961.0,113787659.64150943,5917197449.0,111645234.88679245
7.656119809404542e+16,1512136968.0,1370838302.0,141318753.0,141298666.0,188035.0,22.0,2679772.0,121807.81818181818,698.0,31.727272727272727,3527635142.0,160347051.9090909,3477217619.0,158055346.3181818
7.65611981643848e+16,1433264409.0,1416651280.0,95505775.0,16613129.0,11983.0,14.0,2075534.0,148252.42857142858,232.0,16.571428571428573,2620556907.0,187182636.2142857,2226509912.0,159036422.2857143
7.656119808932379e+16,1497785687.0,1366423043.0,145734012.0,131362644.0,8399.0,18.0,1750725.0,97262.5,4056.0,225.33333333333334,2754084226.0,153004679.2222222,2745652341.0,152536241.16666666
7.656119820369074e+16,1511942767.0,1420113954.0,92043101.0,91828813.0,73081.0,14.0,1575340.0,112524.28571428571,601.0,42.92857142857143,1521060672.0,108647190.85714285,1513621285.0,108115806.07142857
7.656119821269998e+16,1511198496.0,1439629950.0,72527105.0,71568546.0,177094.0,11.0,2098238.0,190748.9090909091,268.0,24.363636363636363,1207394801.0,109763163.72727273,1168725037.0,106247730.63636364
7.656119828539877e+16,1511751887.0,1455780498.0,56376557.0,55971389.0,217543.0,7.0,1860711.0,265815.85714285716,213.0,30.428571428571427,777044274.0,111006324.85714285,769760189.0,109965741.28571428
7.656119809425818e+16,1508438980.0,1371015568.0,141141487.0,137423412.0,823.0,14.0,216792.0,15485.142857142857,172.0,12.285714285714286,2383673727.0,170262409.07142857,2298236889.0,164159777.7857143
7.656119813948987e+16,1512040706.0,1402066667.0,110090388.0,109974039.0,129095.0,28.0,6756286.0,241295.92857142858,14620.0,522.1428571428571,3555940709.0,126997882.46428572,3530700859.0,126096459.25
7.656119841150134e+16,1511102693.0,1502456491.0,9700564.0,8646202.0,11787.0,7.0,118808.0,16972.571428571428,70.0,10.0,304830766.0,43547252.28571428,297677302.0,42525328.85714286
7.656119800067784e+16,1511475618.0,1219409993.0,292747062.0,292065625.0,85776.0,6.0,774244.0,129040.66666666667,503.0,83.83333333333333,2165740190.0,360956698.3333333,2161478596.0,360246432.6666667
7.6561198035322e+16,1511190911.0,1292876156.0,219280899.0,218314755.0,112705.0,16.0,1494898.0,93431.125,391.0,24.4375,3540346598.0,221271662.375,3222718274.0,201419892.125
7.656119803313117e+16,1510959373.0,1289230345.0,222926710.0,221729028.0,293946.0,9.0,2563423.0,284824.77777777775,417.0,46.333333333333336,1575815524.0,175090613.7777778,1567661412.0,174184601.33333334
7.656119810828749e+16,1497513263.0,1379996512.0,132160543.0,117516751.0,25414.0,6.0,991749.0,165291.5,429.0,71.5,949339917.0,158223319.5,941199400.0,156866566.66666666
7.656119824788525e+16,1511812946.0,1441035007.0,71122048.0,70777939.0,61391.0,117.0,9744542.0,83286.68376068377,2480.0,21.196581196581196,9494809307.0,81152216.2991453,9300186115.0,79488770.21367522
7.656119838256459e+16,1511533274.0,1492787493.0,19369562.0,18745781.0,20985.0,8.0,605330.0,75666.25,285.0,35.625,363443995.0,45430499.375,358042412.0,44755301.5
7.656119841113416e+16,1511005779.0,1502085709.0,10071346.0,8920070.0,9925.0,18.0,672428.0,37357.11111111111,246.0,13.666666666666666,918480601.0,51026700.05555555,896327714.0,49795984.11111111
7.656119831285056e+16,1511698002.0,1466806815.0,45350240.0,44891187.0,56509.0,6.0,1063720.0,177286.66666666666,1181.0,196.83333333333334,619389469.0,103231578.16666667,614437310.0,102406218.33333333
7.656119797093829e+16,1511422056.0,1101034279.0,411122776.0,410387777.0,627716.0,7.0,2329530.0,332790.0,1624.0,232.0,1253941276.0,179134468.0,1250259025.0,178608432.14285713
7.656119837031797e+16,1511370436.0,1487962412.0,24194643.0,23408024.0,81749.0,12.0,874194.0,72849.5,397.0,33.083333333333336,749154630.0,62429552.5,740653354.0,61721112.833333336
7.656119813611738e+16,1511726183.0,1399636360.0,112520695.0,112089823.0,48997.0,12.0,1255096.0,104591.33333333333,565.0,47.083333333333336,1458346983.0,121528915.25,1452298166.0,121024847.16666667
7.656119809014608e+16,1511449220.0,1367240326.0,144916729.0,144208894.0,122255.0,13.0,1620290.0,124637.69230769231,3057.0,235.15384615384616,1814453773.0,139573367.15384614,1804290922.0,138791609.3846154
7.65611983436251e+16,1511429545.0,1478999287.0,33157768.0,32430258.0,43151.0,6.0,519069.0,86511.5,117.0,19.5,659645527.0,109940921.16666667,651096612.0,108516102.0
7.656119820432814e+16,1511306698.0,1420382769.0,91774286.0,90923929.0,160397.0,13.0,1812094.0,139391.84615384616,468.0,36.0,1716340872.0,132026220.92307693,1699162411.0,130704800.84615384
7.656119804645789e+16,1511716300.0,1312573606.0,199583449.0,199142694.0,263130.0,6.0,700176.0,116696.0,382.0,63.666666666666664,1089905867.0,181650977.83333334,1086228874.0,181038145.66666666
7.656119804490362e+16,1511755834.0,1310070282.0,202086773.0,201685552.0,410523.0,21.0,5419324.0,258063.04761904763,2217.0,105.57142857142857,4139539394.0,197120923.52380952,4056993970.0,193190189.04761904
7.656119805513381e+16,1509750320.0,1324646701.0,187510354.0,185103619.0,262009.0,6.0,1124154.0,187359.0,269.0,44.833333333333336,994283610.0,165713935.0,986245492.0,164374248.66666666
7.656119807456805e+16,1511475990.0,1351473811.0,160683244.0,160002179.0,6129.0,7.0,552328.0,78904.0,418.0,59.714285714285715,1222979282.0,174711326.0,1180372697.0,168624671.0
7.656119826215285e+16,1511840295.0,1448373514.0,63783541.0,63466781.0,48949.0,10.0,1443012.0,144301.2,710.0,71.0,1347044409.0,134704440.9,1341162102.0,134116210.2
7.656119805963197e+16,1511569320.0,1330612026.0,181545029.0,180957294.0,297684.0,73.0,23149362.0,317114.5479452055,4345.0,59.52054794520548,10284486508.0,140883376.8219178,10236516090.0,140226247.80821916
7.656119808897294e+16,1511278704.0,1366196404.0,145960651.0,145082300.0,25838.0,9.0,414717.0,46079.666666666664,79.0,8.777777777777779,540335936.0,60037326.222222224,529076703.0,58786300.333333336
7.656119804191165e+16,1511102464.0,1305482939.0,206674116.0,205619525.0,175327.0,8.0,1646652.0,205831.5,344.0,43.0,1194527378.0,149315922.25,1182876643.0,147859580.375
7.65611980687688e+16,1511633681.0,1344303787.0,167853268.0,167329894.0,65424.0,6.0,528814.0,88135.66666666667,698.0,116.33333333333333,801224315.0,133537385.83333333,796810912.0,132801818.66666667
7.656119812077114e+16,1511195437.0,1388329871.0,123827184.0,122865566.0,50714.0,6.0,326033.0,54338.833333333336,107.0,17.833333333333332,428367761.0,71394626.83333333,388546153.0,64757692.166666664
7.65611979754647e+16,1512063987.0,1113365374.0,398791681.0,398698613.0,11756.0,26.0,4254159.0,163621.5,1043.0,40.11538461538461,3812749984.0,146644230.15384614,3808408039.0,146477232.26923078
7.656119825107902e+16,1511681930.0,1442643087.0,69513968.0,69038843.0,89659.0,10.0,873967.0,87396.7,363.0,36.3,1305691547.0,130569154.7,1261262129.0,126126212.9
7.656119797235771e+16,1506117820.0,1104016759.0,408140296.0,402101061.0,20359.0,46.0,6901914.0,150041.60869565216,5716.0,124.26086956521739,15460148709.0,336090189.32608694,15297513769.0,332554647.15217394
7.656119835441893e+16,1511218703.0,1482942964.0,29214091.0,28275739.0,62984.0,8.0,1292235.0,161529.375,219.0,27.375,863427613.0,107928451.625,845721865.0,105715233.125
7.656119812318357e+16,1511955911.0,1389909233.0,122247822.0,122046678.0,85893.0,17.0,490317.0,28842.176470588234,308.0,18.11764705882353,2231013196.0,131236070.35294117,1988921860.0,116995403.52941176
7.656119830843861e+16,1506636266.0,1465045937.0,47111118.0,41590329.0,24107.0,7.0,1317635.0,188233.57142857142,416.0,59.42857142857143,1086682351.0,155240335.85714287,1081302726.0,154471818.0
7.656119812851242e+16,1511716245.0,1393956924.0,118200131.0,117759321.0,114315.0,8.0,1765114.0,220639.25,1228.0,153.5,1480168191.0,185021023.875,1474096823.0,184262102.875
7.656119796181443e+16,1510788306.0,1065451893.0,446705162.0,445336413.0,506014.0,13.0,3441761.0,264750.8461538461,1318.0,101.38461538461539,3444402318.0,264954024.46153846,3427308511.0,263639116.23076922
7.65611980414825e+16,1511206807.0,1304576237.0,207580818.0,206630570.0,124196.0,36.0,2472196.0,68672.11111111111,1783.0,49.52777777777778,5077797566.0,141049932.3888889,4436045268.0,123223479.66666667
7.656119799847675e+16,1511647510.0,1210347655.0,301809400.0,301299855.0,242105.0,6.0,438591.0,73098.5,225.0,37.5,628996482.0,104832747.0,594421930.0,99070321.66666667
7.656119843092981e+16,1511721265.0,1507273485.0,4883570.0,4447780.0,14580.0,7.0,183558.0,26222.571428571428,66.0,9.428571428571429,119470772.0,17067253.14285714,118750905.0,16964415.0
7.656119824776958e+16,1511635281.0,1440964340.0,71192715.0,70670941.0,117664.0,13.0,1704707.0,131131.3076923077,343.0,26.384615384615383,1185756164.0,91212012.61538461,1171540322.0,90118486.3076923
7.656119811773186e+16,1511456694.0,1386701390.0,125455665.0,124755304.0,205333.0,8.0,982206.0,122775.75,1678.0,209.75,1179866459.0,147483307.375,1174408238.0,146801029.75
7.65611981050555e+16,1512077008.0,1377788846.0,134368209.0,134288162.0,163234.0,11.0,800293.0,72753.90909090909,300.0,27.272727272727273,1024492801.0,93135709.18181819,923067608.0,83915237.0909091
7.656119820449813e+16,1511107230.0,1420481840.0,91675215.0,90625390.0,42106.0,10.0,1315743.0,131574.3,290.0,29.0,1012579386.0,101257938.6,995699400.0,99569940.0
7.656119819869278e+16,1511904717.0,1432815622.0,79341433.0,79089095.0,175527.0,6.0,817700.0,136283.33333333334,249.0,41.5,715196196.0,119199366.0,705872162.0,117645360.33333333
7.656119821210846e+16,1511564940.0,1439355839.0,72801216.0,72209101.0,48280.0,9.0,575846.0,63982.88888888889,305.0,33.888888888888886,740407810.0,82267534.44444445,728832461.0,80981384.55555555
7.656119810326587e+16,1511517670.0,1376728511.0,135428544.0,134789159.0,370539.0,24.0,3270267.0,136261.125,859.0,35.791666666666664,1993817674.0,83075736.41666667,1937363502.0,80723479.25
7.656119835800333e+16,1511999124.0,1484138625.0,28018430.0,27860499.0,38012.0,20.0,2155498.0,107774.9,1071.0,53.55,2255904185.0,112795209.25,2247179856.0,112358992.8
7.656119802210666e+16,1511517739.0,1267953239.0,244203816.0,243564500.0,663640.0,116.0,45445992.0,391775.7931034483,4493.0,38.73275862068966,21492428134.0,185279552.87931034,21369730212.0,184221812.1724138
7.656119833675971e+16,1511126200.0,1476371543.0,35785512.0,34754657.0,2144.0,15.0,1034197.0,68946.46666666666,1186.0,79.06666666666666,2125045162.0,141669677.46666667,2109219034.0,140614602.26666668
7.656119830289864e+16,1511762963.0,1462465067.0,49691988.0,49297896.0,85017.0,7.0,1505935.0,215133.57142857142,231.0,33.0,1186640229.0,169520032.7142857,1176564059.0,168080579.85714287
7.656119811074163e+16,1511841308.0,1381636233.0,130520822.0,130205075.0,114679.0,6.0,656809.0,109468.16666666667,311.0,51.833333333333336,782751814.0,130458635.66666667,731796642.0,121966107.0
7.656119801186758e+16,1512065742.0,1247474221.0,264682834.0,264591521.0,243483.0,12.0,1541592.0,128466.0,153.0,12.75,1503605800.0,125300483.33333333,1475728215.0,122977351.25
7.656119802077819e+16,1511532001.0,1265322369.0,246834686.0,246209632.0,355868.0,47.0,10211367.0,217263.12765957447,15046.0,320.1276595744681,8218283931.0,174857104.91489363,8176437189.0,173966748.70212767
7.656119819310928e+16,1511870425.0,1429772630.0,82384425.0,82097795.0,32780.0,61.0,8165479.0,133860.31147540984,18906.0,309.9344262295082,10398869891.0,170473276.90163934,10327368418.0,169301121.60655737
7.656119807071496e+16,1511105387.0,1346497564.0,165659491.0,164607823.0,74436.0,13.0,877051.0,67465.46153846153,596.0,45.84615384615385,1513956510.0,116458193.07692307,1384818777.0,106524521.3076923
7.65611981751027e+16,1511808507.0,1421859297.0,90297758.0,89949210.0,107611.0,15.0,1924882.0,128325.46666666666,870.0,58.0,1251951310.0,83463420.66666667,1243638428.0,82909228.53333333
7.656119825528742e+16,1511367729.0,1444845892.0,67311163.0,66521837.0,68721.0,10.0,1208623.0,120862.3,184.0,18.4,786375537.0,78637553.7,769019661.0,76901966.1
7.65611979684652e+16,1511585052.0,1093265253.0,418891802.0,418319799.0,400294.0,12.0,4603404.0,383617.0,447.0,37.25,2846962156.0,237246846.33333334,2828329915.0,235694159.58333334
7.656119811553965e+16,1511645010.0,1385156016.0,127001039.0,126488994.0,30510.0,7.0,344792.0,49256.0,135.0,19.285714285714285,934730163.0,133532880.42857143,919053055.0,131293293.57142857
7.656119814186306e+16,1493995961.0,1403593535.0,108563520.0,90402426.0,5383.0,63.0,1139196.0,18082.47619047619,742.0,11.777777777777779,7671815147.0,121774843.6031746,6742478520.0,107023468.57142857
7.656119805159432e+16,1477397537.0,1320151283.0,192005772.0,157246254.0,1733.0,8.0,396617.0,49577.125,297.0,37.125,1029556169.0,128694521.125,1011044920.0,126380615.0
7.656119824939242e+16,1510242203.0,1441774467.0,70382588.0,68467736.0,69800.0,6.0,531107.0,88517.83333333333,73.0,12.166666666666666,656903005.0,109483834.16666667,651175156.0,108529192.66666667
7.656119839956992e+16,1511164930.0,1498636858.0,13520197.0,12528072.0,13882.0,9.0,146203.0,16244.777777777777,61.0,6.777777777777778,172049444.0,19116604.888888888,160852139.0,17872459.888888888
7.65611981357388e+16,1512073116.0,1399306334.0,112850721.0,112766782.0,68668.0,27.0,4188313.0,155122.7037037037,2738.0,101.4074074074074,4352712148.0,161211561.03703704,4275307035.0,158344705.0
7.656119809003302e+16,1511208655.0,1367179970.0,144977085.0,144028685.0,238637.0,9.0,1984615.0,220512.77777777778,567.0,63.0,1064411602.0,118267955.77777778,1057003978.0,117444886.44444445
7.656119814439523e+16,1511860898.0,1405095619.0,107061436.0,106765279.0,61163.0,7.0,496338.0,70905.42857142857,225.0,32.142857142857146,743821640.0,106260234.28571428,737977714.0,105425387.71428572
7.656119814204483e+16,1511947380.0,1403704383.0,108452672.0,108242997.0,86226.0,7.0,263257.0,37608.142857142855,650.0,92.85714285714286,851655685.0,121665097.85714285,800713966.0,114387709.42857143
7.656119830474822e+16,1511213369.0,1463509111.0,48647944.0,47704258.0,59870.0,7.0,1206551.0,172364.42857142858,388.0,55.42857142857143,779661674.0,111380239.14285715,773500941.0,110500134.42857143
7.656119809369245e+16,1500063001.0,1370553401.0,141603654.0,129509600.0,46496.0,11.0,1451584.0,131962.18181818182,505.0,45.90909090909091,1473778342.0,133979849.27272727,1432367224.0,130215202.18181819
7.65611980020572e+16,1511813234.0,1224935628.0,287221427.0,286877606.0,146885.0,7.0,1623204.0,231886.2857142857,365.0,52.142857142857146,839957407.0,119993915.28571428,733632051.0,104804578.71428572
7.656119807849146e+16,1512058042.0,1355635451.0,156521604.0,156422591.0,418828.0,89.0,16005452.0,179836.5393258427,33461.0,375.96629213483146,14387567003.0,161658056.21348315,14286795681.0,160525794.16853932
7.65611980341598e+16,1511949516.0,1290740888.0,221416167.0,221208628.0,84261.0,11.0,1253565.0,113960.45454545454,223.0,20.272727272727273,2224538992.0,202230817.45454547,2219965756.0,201815068.72727272
7.656119807866787e+16,1511769365.0,1355818150.0,156338905.0,155951215.0,37507.0,17.0,956286.0,56252.117647058825,649.0,38.1764705882353,2716936502.0,159819794.2352941,2693017725.0,158412807.3529412
7.656119809201603e+16,1506857779.0,1369058840.0,143098215.0,137798939.0,58179.0,17.0,1836811.0,108047.70588235294,1411.0,83.0,2369636105.0,139390359.11764705,2334196210.0,137305659.4117647
7.65611980021257e+16,1510937365.0,1225162660.0,286994395.0,285774705.0,97687.0,6.0,139785.0,23297.5,102.0,17.0,860090167.0,143348361.16666666,854271737.0,142378622.83333334
7.656119803699202e+16,1511808165.0,1295377931.0,216779124.0,216430234.0,102840.0,8.0,1232366.0,154045.75,604.0,75.5,1013794402.0,126724300.25,1011054400.0,126381800.0
7.656119804792021e+16,1511820164.0,1314890554.0,197266501.0,196929610.0,421388.0,7.0,1140450.0,162921.42857142858,370.0,52.857142857142854,1089972811.0,155710401.57142857,1086004025.0,155143432.14285713
7.656119802741582e+16,1511729238.0,1278424670.0,233732385.0,233304568.0,420248.0,44.0,7306388.0,166054.27272727274,1483.0,33.70454545454545,7966168205.0,181049277.38636363,7748836648.0,176109923.8181818
7.656119804713579e+16,1510967793.0,1313648758.0,198508297.0,197319035.0,334872.0,17.0,1609029.0,94648.76470588235,1440.0,84.70588235294117,3649016332.0,214648019.52941176,3574378987.0,210257587.47058824
7.656119810006722e+16,1511722215.0,1374850846.0,137306209.0,136871369.0,3039.0,15.0,339624.0,22641.6,681.0,45.4,1948352527.0,129890168.46666667,1886817680.0,125787845.33333333
7.656119824466981e+16,1510739343.0,1439570824.0,72586231.0,71168519.0,37305.0,9.0,1918849.0,213205.44444444444,314.0,34.888888888888886,1472612285.0,163623587.2222222,1404881792.0,156097976.8888889
7.65611980678651e+16,1511326908.0,1343004159.0,169152896.0,168322749.0,45389.0,12.0,1201839.0,100153.25,1743.0,145.25,2094269512.0,174522459.33333334,2070427063.0,172535588.58333334
7.656119819573053e+16,1511527260.0,1431188748.0,80968307.0,80338512.0,194069.0,36.0,6855036.0,190417.66666666666,1448.0,40.22222222222222,4097580375.0,113821677.08333333,4070437305.0,113067702.91666667
7.656119808627226e+16,1511367335.0,1363321915.0,148835140.0,148045420.0,11740.0,27.0,839384.0,31088.296296296296,577.0,21.37037037037037,3270003705.0,121111248.33333333,3213946486.0,119035055.03703703
7.656119796604077e+16,1511674842.0,1082685423.0,429471632.0,428989419.0,202663.0,13.0,4957738.0,381364.46153846156,3458.0,266.0,2471369763.0,190105366.3846154,2455833233.0,188910248.69230768
7.656119824634912e+16,1511212518.0,1440345004.0,71812051.0,70867514.0,107263.0,8.0,1309267.0,163658.375,521.0,65.125,831951954.0,103993994.25,796209543.0,99526192.875
7.656119809609115e+16,1512071914.0,1372604537.0,139552518.0,139467377.0,138179.0,10.0,1408814.0,140881.4,1098.0,109.8,1217565687.0,121756568.7,1211840506.0,121184050.6
7.656119804215448e+16,1511144914.0,1305895247.0,206261808.0,205249667.0,206514.0,85.0,12621724.0,148490.8705882353,26095.0,307.0,10041226245.0,118132073.47058824,9980044614.0,117412289.57647058
7.656119831322443e+16,1511269482.0,1466444608.0,45712447.0,44824874.0,93414.0,8.0,718716.0,89839.5,128.0,16.0,679045073.0,84880634.125,644627586.0,80578448.25
7.656119826257517e+16,1512090431.0,1448571965.0,63585090.0,63518466.0,101423.0,26.0,4698042.0,180693.92307692306,973.0,37.42307692307692,3832063513.0,147387058.19230768,3828902623.0,147265485.5
7.656119818261482e+16,1511876099.0,1425246820.0,86910235.0,86629279.0,248315.0,16.0,2531914.0,158244.625,313.0,19.5625,1783974626.0,111498414.125,1727564955.0,107972809.6875
7.656119817022016e+16,1511747578.0,1419570021.0,92587034.0,92177557.0,74363.0,15.0,2183336.0,145555.73333333334,827.0,55.13333333333333,2158224642.0,143881642.8,2074629555.0,138308637.0
7.656119806382341e+16,1511980238.0,1337337526.0,174819529.0,174642712.0,137164.0,10.0,1418772.0,141877.2,1998.0,199.8,2514122904.0,251412290.4,2460363981.0,246036398.1
7.656119829400042e+16,1512064483.0,1459014749.0,53142306.0,53049734.0,25375.0,8.0,506844.0,63355.5,1212.0,151.5,695658543.0,86957317.875,693919030.0,86739878.75
7.656119809102986e+16,1511816087.0,1368253907.0,143903148.0,143562180.0,94109.0,167.0,19953895.0,119484.40119760479,5644.0,33.796407185628745,22423289803.0,134271196.4251497,21340766216.0,127789019.25748503
7.656119803419154e+16,1511530092.0,1290795096.0,221361959.0,220734996.0,110471.0,6.0,2421701.0,403616.8333333333,512.0,85.33333333333333,1301618099.0,216936349.83333334,1297141331.0,216190221.83333334
7.656119804599149e+16,1512101390.0,1311732086.0,200424969.0,200369304.0,236874.0,9.0,1058804.0,117644.88888888889,418.0,46.44444444444444,1209927652.0,134436405.7777778,1202582026.0,133620225.1111111
7.656119811432866e+16,1511719216.0,1384201861.0,127955194.0,127517355.0,95266.0,11.0,2298845.0,208985.9090909091,1424.0,129.45454545454547,1459887295.0,132717026.81818181,1448374976.0,131670452.36363636
7.656119826184376e+16,1511827309.0,1448192300.0,63964755.0,63635009.0,41612.0,11.0,764254.0,69477.63636363637,357.0,32.45454545454545,964265911.0,87660537.36363636,944456007.0,85859637.0
7.656119816296555e+16,1505249195.0,1415870748.0,96286307.0,89378447.0,43147.0,16.0,1668580.0,104286.25,895.0,55.9375,2131082499.0,133192656.1875,1998681828.0,124917614.25
7.656119800955053e+16,1507941463.0,1241227354.0,270929701.0,266714109.0,181609.0,9.0,2787036.0,309670.6666666667,2221.0,246.77777777777777,2325310343.0,258367815.8888889,2317062428.0,257451380.8888889
7.656119816009675e+16,1511066779.0,1414176280.0,97980775.0,96890499.0,230495.0,33.0,7746946.0,234755.9393939394,3382.0,102.48484848484848,6994466207.0,211953521.42424244,6963694759.0,211021053.3030303
7.656119813203538e+16,1511620301.0,1396701243.0,115455812.0,114919058.0,29699.0,11.0,457033.0,41548.454545454544,1211.0,110.0909090909091,1087515051.0,98865004.63636364,1076090272.0,97826388.36363636
7.656119804152314e+16,1508500190.0,1304680779.0,207476276.0,203819411.0,257033.0,7.0,1330186.0,190026.57142857142,276.0,39.42857142857143,1427769394.0,203967056.2857143,1383450697.0,197635813.85714287
7.656119815622058e+16,1511797102.0,1411817010.0,100340045.0,99980092.0,28435.0,7.0,198368.0,28338.285714285714,121.0,17.285714285714285,713201302.0,101885900.28571428,707556114.0,101079444.85714285
7.656119807992299e+16,1511722910.0,1356758607.0,155398448.0,154964303.0,54481.0,14.0,5693004.0,406643.14285714284,3594.0,256.7142857142857,2611697774.0,186549841.0,2602668853.0,185904918.07142857
7.656119806999995e+16,1511636282.0,1345780447.0,166376608.0,165855835.0,4848.0,7.0,49244.0,7034.857142857143,23.0,3.2857142857142856,739020554.0,105574364.85714285,654594267.0,93513466.71428572
7.656119803957746e+16,1511070100.0,1300590331.0,211566724.0,210479769.0,208123.0,46.0,11001586.0,239164.91304347827,14129.0,307.1521739130435,9203196194.0,200069482.47826087,9138312540.0,198658968.26086956
7.656119837576501e+16,1511817004.0,1490595545.0,21561510.0,21221459.0,48791.0,7.0,575301.0,82185.85714285714,208.0,29.714285714285715,581911274.0,83130182.0,576515020.0,82359288.57142857
7.656119827352922e+16,1511443043.0,1451526246.0,60630809.0,59916797.0,241606.0,14.0,2210437.0,157888.35714285713,666.0,47.57142857142857,1310569689.0,93612120.64285715,1289226989.0,92087642.07142857
7.656119811971862e+16,1511878997.0,1388017620.0,124139435.0,123861377.0,7168.0,7.0,16219.0,2317.0,108.0,15.428571428571429,873511557.0,124787365.28571428,826692947.0,118098992.42857143
7.656119812467062e+16,1511297069.0,1391092583.0,121064472.0,120204486.0,151444.0,8.0,2582986.0,322873.25,415.0,51.875,851435756.0,106429469.5,844406007.0,105550750.875
7.656119810021768e+16,1511124885.0,1374900934.0,137256121.0,136223951.0,104611.0,232.0,47349810.0,204094.00862068965,91941.0,396.29741379310343,29219747904.0,125947189.2413793,29006697454.0,125028868.3362069
7.656119813082824e+16,1511547990.0,1395695726.0,116461329.0,115852264.0,111155.0,14.0,3546159.0,253297.07142857142,572.0,40.857142857142854,2881495228.0,205821087.7142857,2770617208.0,197901229.14285713
7.656119840868302e+16,1511598261.0,1501504633.0,10652422.0,10093628.0,10310.0,17.0,357158.0,21009.29411764706,128.0,7.529411764705882,517179432.0,30422319.529411763,504345566.0,29667386.23529412
7.656119837638822e+16,1497808316.0,1490746438.0,21410617.0,7061878.0,19396.0,7.0,388227.0,55461.0,39.0,5.571428571428571,1322618226.0,188945460.85714287,1275527242.0,182218177.42857143
7.656119808236886e+16,1511824736.0,1359181386.0,152975669.0,152643350.0,76060.0,9.0,1051533.0,116837.0,421.0,46.77777777777778,1919852887.0,213316987.44444445,1819076471.0,202119607.8888889
7.656119820510488e+16,1511520974.0,1435913240.0,76243815.0,75607734.0,33565.0,8.0,332644.0,41580.5,937.0,117.125,781889627.0,97736203.375,776663952.0,97082994.0
7.656119805697394e+16,1511625333.0,1326488744.0,185668311.0,185136589.0,136533.0,55.0,5823750.0,105886.36363636363,3614.0,65.7090909090909,9423653594.0,171339156.25454545,8977339451.0,163224353.65454546
7.656119828910328e+16,1509111921.0,1457512228.0,54644827.0,51599693.0,725.0,7.0,407470.0,58210.0,157.0,22.428571428571427,737371547.0,105338792.42857143,704894501.0,100699214.42857143
7.656119811464845e+16,1511902857.0,1384452001.0,127705054.0,127450856.0,144997.0,16.0,2013782.0,125861.375,465.0,29.0625,2765207964.0,172825497.75,2549812702.0,159363293.875
7.656119804762491e+16,1512009493.0,1314389667.0,197767388.0,197619826.0,70067.0,6.0,717916.0,119652.66666666667,340.0,56.666666666666664,931683019.0,155280503.16666666,927532823.0,154588803.83333334
